ENSEMBL,Gene,TA003_ntCtrl_O2,TA003_ntCtrl_RA,TA012_ntCtrl_O2,TA012_ntCtrl_RA,TA020_ntCtrl_O2,TA020_ntCtrl_RA,TA034_ntCtrl_O2,TA034_ntCtrl_RA,TA039_ntCtrl_O2,TA039_ntCtrl_RA
ENSG00000196923.14,PDLIM7,2550.981373,1298.811912,2391.504639,2815.727079,809.0982052,1121.887483,1920.539723,1924.828841,1336.326284,3594.425181
ENSG00000146094.16,DOK3,205.9457513,134.7931448,112.189428,144.0445034,113.8906565,137.1074906,144.6005518,141.5108256,136.698769,232.6909748
ENSG00000183258.12,DDX41,1645.506553,1674.062319,1651.054415,1699.953783,1685.818988,1801.984162,1635.411875,1866.394023,1649.328138,2039.297922
ENSG00000146067.17,FAM193B,1532.922875,1150.882147,1479.030625,1355.847469,1275.33808,1673.581909,1259.314665,1077.87599,1278.836147,1234.273866
ENSG00000184840.12,TMED9,4740.184709,4571.543774,4216.452668,4463.093186,3336.047145,3762.838909,4368.565967,5228.156172,4069.024105,6258.086464
ENSG00000027847.14,B4GALT7,546.4427268,496.906932,428.1896501,483.5779758,449.6308208,453.7605046,414.1142564,504.7923479,475.251795,560.7707963
ENSG00000247679.3,lncRNA*3843,37.75672107,47.97722102,65.44383298,52.58767585,49.8271622,66.37743593,37.33817066,42.24203748,39.60431625,40.46799561
ENSG00000291283.1,lncRNA*3844,7.551344214,5.711573931,11.2189428,13.71852414,13.04997105,10.88154687,3.394379151,2.816135832,10.22046871,7.226427787
ENSG00000170074.21,FAM153A,102.9728756,45.12143405,20.56806179,12.57531379,13.04997105,27.20386718,0.67887583,3.52016979,39.60431625,184.9965514
ENSG00000291113.1,lncRNA*3849,173.6809169,175.9164771,57.96453778,56.01730689,288.2857242,226.336175,132.3807869,112.6454333,203.1318156,158.9814113
ENSG00000249684.6,lncRNA*3852,24.02700432,37.12523055,0,11.43210345,67.62257727,46.79065156,9.504261621,11.26454333,35.77164048,4.335856672
ENSG00000249129.1,SUDS3P1,18.53511762,21.70398094,29.91718079,22.86420689,40.33627416,32.64464062,19.00852324,27.45732436,17.88582024,13.00757002
ENSG00000145911.6,N4BP3,151.7133701,168.491431,157.0651991,93.74324826,341.6719694,349.2976546,230.8177822,165.4479801,201.854257,99.72470347
ENSG00000145916.19,RMND5B,717.3777003,716.2313709,725.4916342,615.0471654,995.356883,910.7854733,849.2736635,855.401259,794.6414421,595.4576497
ENSG00000145912.10,NHP2,1114.853,1188.578535,1312.616307,1235.810383,1467.528563,1649.642506,1209.077853,1534.089994,1295.444409,1245.836151
ENSG00000197451.12,HNRNPAB,5469.919154,5950.888879,6602.347836,6500.29402,4581.7262,5880.38793,6354.27777,7025.554867,5229.047303,6779.83455
ENSG00000175309.15,PHYKPL,571.8427028,547.73994,557.2074922,545.3113344,529.1170081,766.0608999,384.2437198,384.4025411,491.8600566,446.5932373
ENSG00000050767.18,COL23A1,19.22160345,31.41365662,56.09471398,9.145682757,14.23633206,27.20386718,16.29301992,35.2016979,3.832675766,20.2339978
ENSG00000113240.14,CLK4,511.431949,847.5975714,863.8585953,752.2324068,670.2939677,619.1600171,549.2105466,560.4110306,488.0273809,672.0577842
ENSG00000169131.13,ZNF354A,338.437518,321.5616123,602.0832634,475.5755034,347.6037744,256.8045062,288.5222278,287.2458549,287.4506824,462.4913784
ENSG00000178338.11,ZNF354B,245.7619299,241.5995773,265.5149795,218.3531758,271.6766701,280.7439093,202.9838732,174.6004216,231.2381045,153.2002691
ENSG00000198939.8,ZFP2,19.90808929,33.1271288,24.30770939,32.00988965,17.79541507,16.32232031,16.29301992,15.48874708,20.44093742,36.13213894
ENSG00000178187.8,ZNF454,21.9675468,31.98481401,11.2189428,11.43210345,14.23633206,22.85124843,21.72402656,22.52908666,26.82873036,27.46042559
ENSG00000234284.7,ZNF879,177.7998319,137.0777743,211.2900893,141.7580827,194.5632048,128.4022531,175.82884,140.8067916,173.7479681,117.0681302
ENSG00000177932.7,ZNF354C,191.5295487,243.8842069,200.0711465,205.777862,237.272201,227.4243297,241.0009197,209.8021195,223.572753,244.2532592
ENSG00000176783.15,RUFY1,1256.269083,1137.17437,1344.403312,1422.153669,1244.492694,1286.19884,1384.227818,1367.93798,1151.080288,1261.734292
ENSG00000169045.19,HNRNPH1,13087.85249,11711.01119,16299.25406,16201.577,13855.51017,13999.11005,13635.89992,10861.13187,11675.60794,13298.07241
ENSG00000127022.16,CANX,16140.65501,17604.78433,17123.84635,19679.22287,13989.56897,11893.53073,14767.58593,13271.74414,16434.51368,19509.90974
ENSG00000161021.13,MAML1,1206.842103,1377.060475,1400.498026,1409.578355,1692.937154,1534.298109,1500.315585,1530.569825,1244.342065,1164.900159
ENSG00000213316.10,LTC4S,17.84863178,22.84629572,26.17753319,12.57531379,28.47266411,52.23142499,23.76065405,14.08067916,24.27361318,27.46042559
ENSG00000161013.17,MGAT4B,6448.161473,5184.395657,8761.994324,7039.889302,5202.193006,6045.787443,6239.547754,6510.906043,5342.750018,6846.317686
ENSG00000161011.20,SQSTM1,20192.29443,16381.36519,36508.30968,24790.51632,18691.11763,18328.87755,22811.58564,16472.98655,21690.38972,16678.59533
ENSG00000161010.16,MRNIP,534.7724675,691.1004456,559.077316,564.7459103,542.1669792,583.2509124,515.9456309,454.1019029,489.3049394,537.6462274
ENSG00000245317.2,MRNIP-DT,21.28106097,15.99240701,5.609471398,1.143210345,35.59083014,25.02755781,12.21976494,16.89681499,24.27361318,13.00757002
ENSG00000197226.13,TBC1D9B,5020.957417,5610.479072,4826.015226,5095.288506,5327.947272,6044.699288,4935.427285,5544.267419,4751.240391,5327.322565
ENSG00000113269.14,RNF130,1769.074004,1794.005372,1368.711021,1233.523962,1662.091768,1477.714065,1664.603535,1603.085322,2114.359464,1255.953149
ENSG00000050748.18,MAPK9,873.2099855,1060.068122,1142.462341,1115.773296,925.3615837,871.6119046,1225.370873,1224.315053,926.2299768,995.8017491
ENSG00000131459.13,GFPT2,11.67025924,16.5635644,1.869823799,16.00494483,0,1.088154687,3.394379151,14.08067916,16.60826165,8.671713345
ENSG00000113300.13,CNOT6,1981.198127,1904.238749,2195.17314,2290.993531,2153.245224,1844.422195,2354.341379,2174.056862,1746.422591,2238.747329
ENSG00000161055.4,SCGB3A1,53992.79762,18895.60004,115973.9513,95742.72315,28932.97218,48310.80365,92225.9604,104852.4814,10383.99621,101090.4983
ENSG00000037280.16,FLT4,53.54589534,11.42314786,553.4678446,543.0249137,52.19988421,142.548264,491.506101,593.5006266,2.555117177,164.7625536
ENSG00000131446.17,MGAT1,4683.206384,5596.200138,5304.690119,5033.555148,4598.335254,5308.018565,4934.748409,5654.800751,4960.76,5137.990157
ENSG00000280161.1,TEC*214,19.90808929,18.27703658,18.69823799,10.2888931,9.490888038,16.32232031,8.146509961,9.152441454,17.88582024,5.78114223
ENSG00000278970.4,HEIH,294.5024243,523.7513295,377.7044075,378.4026241,448.4444598,492.9340734,455.525682,485.0793971,540.407283,228.3551181
ENSG00000245060.8,LINC00847,247.1349016,285.5786965,196.3314989,154.3333965,150.6678476,158.8705844,147.994931,159.1116745,314.2794128,176.324838
ENSG00000196670.14,ZFP62,932.2477675,1038.935298,811.5035289,736.227462,1098.57029,920.5788655,995.2319669,794.1503046,991.3854648,741.431491
ENSG00000165810.17,BTNL9,40.50266442,42.26564709,20.56806179,13.71852414,22.54085909,6.528928124,7.467634131,4.928237706,29.38384754,18.78871225
ENSG00000250222.4,TRIM7-AS2,8.237830052,16.5635644,9.349118997,6.859262068,9.490888038,7.617082812,7.467634131,7.04033958,12.77558589,7.226427787
ENSG00000146054.18,TRIM7,347.3618338,363.8272594,338.4381077,318.9556862,574.1987263,710.5650108,608.2727438,587.164321,457.3659747,326.634536
ENSG00000146063.20,TRIM41,1145.058377,1349.64492,1028.40309,1063.185621,990.611439,1813.953864,1396.447583,1437.637342,1172.798784,1133.103877
ENSG00000204628.12,RACK1,19661.64088,23464.28802,20244.58228,18769.22744,22831.51754,32755.6324,19325.55826,21494.86077,21466.81696,17855.05778
ENSG00000233937.9,CTC-338M12.4,55.60535285,47.97722102,56.09471398,65.16298965,52.19988421,50.05511562,37.33817066,26.04925645,66.43304661,46.24913784
ENSG00000183718.6,TRIM52,416.0104176,423.2276283,431.9292977,428.7038792,494.712539,473.347289,308.2096269,328.0798244,373.0471079,398.8988139
ENSG00000248275.3,TRIM52-AS1,56.97832452,108.5199047,89.75154237,90.31361723,73.55438229,87.05237499,59.74107305,58.43481851,103.4822457,26.01514003
ENSG00000238035.8,lncRNA*3877,13.04323092,6.853888717,11.2189428,18.29136551,11.86361005,14.14601094,10.86201328,11.96857729,3.832675766,10.1169989
ENSG00000112679.15,DUSP22,784.6533124,824.7512756,723.6218104,755.6620378,996.543244,921.6670202,746.0845373,760.3566746,827.8579654,737.0956343
ENSG00000112685.14,EXOC2,989.226092,904.1421533,1194.817408,1146.639976,1038.065879,880.3171421,1295.295084,1166.584268,950.5035899,1095.526453
ENSG00000286785.1,LINC01622,8.924315889,6.282731324,0,3.429631034,14.23633206,10.88154687,11.54088911,9.856475412,14.05314447,2.890571115
ENSG00000164379.7,FOXQ1,2181.651992,3051.693951,2647.6705,2494.484972,3993.291142,6241.655287,7346.115358,7631.024071,2525.73333,1490.08941
ENSG00000054598.9,FOXC1,2197.441166,1873.396249,6323.744089,5291.920685,2250.526826,3756.309981,5405.209359,5634.383766,1616.111615,3081.348809
ENSG00000112699.11,GMDS,1756.717259,1593.529127,1688.450891,1555.909279,2594.571517,3078.389611,3065.803249,3063.955785,1765.585969,1993.048784
ENSG00000250903.11,GMDS-DT,138.6701392,183.3415232,100.9704852,86.88398619,206.4268148,182.8099875,110.6567603,128.8382143,177.5806438,111.2869879
ENSG00000145949.12,MYLK4,43.24860777,43.40796188,35.52665219,61.73335861,88.97707536,66.37743593,75.35521714,75.33163351,37.04919907,104.0605601
ENSG00000124535.16,WRNIP1,1994.927844,2328.037534,2335.409925,2427.035562,2104.604422,3091.447467,3040.005967,3806.007577,1938.056379,2381.830599
ENSG00000021355.13,SERPINB1,6033.524027,5087.870058,8150.561941,10335.76473,10326.08619,11469.1504,15832.74211,18556.22303,5415.570857,9660.288666
ENSG00000230438.9,SERPINB9P1,210.0646663,22.27513833,69.18348058,48.01483448,65.24985526,67.46559062,106.5835053,88.70827871,11.4980273,468.2725206
ENSG00000170542.6,SERPINB9,215.556553,172.4895327,686.2253344,656.2027378,593.1805024,412.4106265,69.9242105,88.70827871,135.4212104,426.3592395
ENSG00000124570.21,SERPINB6,2518.716538,3057.405525,2675.717857,3224.996382,1440.24226,2088.168845,1790.87444,2094.501025,2571.725439,3913.83329
ENSG00000244041.7,LINC01011,28.83240518,34.84060098,18.69823799,17.14815517,30.84538612,20.67493906,21.72402656,33.79362998,29.38384754,23.12456892
ENSG00000124588.22,NQO2,422.875276,418.6583691,224.3788559,208.0642827,486.4080119,458.1131234,328.5759018,379.4743034,425.42701,422.0233828
ENSG00000288612.1,lncRNA*3900,15.78917427,6.853888717,0,6.859262068,15.42269306,20.67493906,10.86201328,5.632271664,6.387792943,11.56228446
ENSG00000137275.16,RIPK1,1683.263274,1698.622087,1744.545605,2030.341572,1803.268727,1657.259589,2246.400122,2170.536692,1519.017162,1806.606947
ENSG00000272277.1,lncRNA*3902,8.237830052,5.140416538,3.739647599,6.859262068,16.60905407,11.96970156,12.21976494,23.23312061,10.22046871,4.335856672
ENSG00000137274.13,BPHL,398.8482717,443.218137,325.3493411,302.9507413,300.1493342,342.7687265,249.8263055,245.0038174,392.2104867,359.8761038
ENSG00000137267.7,TUBB2A,953.5288285,629.9866046,588.9944968,612.7607447,365.3991895,452.6723499,708.0674908,672.3524299,419.0392171,1248.726722
ENSG00000137285.11,TUBB2B,39.81617858,46.83490623,44.87577118,46.87162413,1.186361005,13.05785625,31.90716401,15.48874708,37.04919907,36.13213894
ENSG00000180822.12,PSMG4,234.7781565,229.0341146,272.9942747,216.0667551,236.0858399,237.2177218,180.5809708,164.0399122,244.0136904,176.324838
ENSG00000137266.15,SLC22A23,3634.94251,3960.976521,3638.677114,3136.969186,3535.355794,3088.183003,3173.744506,3105.493789,4104.795745,3172.401799
ENSG00000228793.3,lncRNA*3906,25.39997599,37.69638794,164.5444943,150.9037655,1.186361005,1.088154687,7.467634131,7.744373538,25.55117177,27.46042559
ENSG00000168994.14,PXDC1,2174.100648,1348.502605,2918.794951,2113.795927,877.9071435,1121.887483,2210.419703,2050.85092,935.1728869,2691.121708
ENSG00000270504.1,lncRNA*3907,182.6052328,158.7817553,258.0356843,212.6371241,91.34979737,152.3416562,170.3978334,178.8246253,144.3641205,242.8079737
ENSG00000145945.7,FAM50B,208.6916946,398.096703,360.8759933,298.3779,230.1540349,350.3858093,341.4745425,381.5864052,355.1612876,173.4342669
ENSG00000260604.3,lncRNA*3910,78.94587133,36.55407316,52.35506638,57.16051723,1.186361005,0,16.97189575,19.00891687,21.71849601,130.0757002
ENSG00000112739.17,PRPF4B,2898.343207,3153.359967,2907.576008,3329.028524,3414.346972,3151.295975,3060.372242,2959.054725,2961.380808,2942.601395
ENSG00000198721.13,ECI2,361.0915506,542.028366,355.2665219,362.3976793,106.7724904,93.58130311,33.26491567,31.68152811,402.4309554,403.2346705
ENSG00000153046.18,CDYL,1180.755641,1315.375476,1179.858817,1199.227652,1138.906565,1113.182245,1484.022565,1217.274713,1366.98769,1156.228446
ENSG00000124787.14,RPP40,182.6052328,124.5123117,112.189428,137.1852414,124.5679055,145.8127281,115.4088911,133.0624181,194.1889055,153.2002691
ENSG00000272142.4,LYRM4-AS1,88.55667306,91.95634029,24.30770939,51.44446551,84.23163134,79.43529218,33.94379151,45.05817331,86.87398403,118.5134157
ENSG00000219607.4,PPP1R3G,4.118915026,13.70777743,5.609471398,18.29136551,15.42269306,22.85124843,23.76065405,22.52908666,8.94291012,13.00757002
ENSG00000214113.11,LYRM4,249.8808449,279.2959652,293.5623365,344.1063137,302.5220562,311.2122406,326.5392743,286.5418209,291.2833582,260.1514003
ENSG00000145982.13,FARS2,304.1132261,297.5730018,316.0002221,268.654431,342.8583304,400.4409249,274.9447112,323.1515867,327.0549987,307.8458237
ENSG00000269985.2,FARS2-AS1,19.90808929,14.27893483,14.95859039,3.429631034,5.931805024,6.528928124,13.5775166,11.96857729,2.555117177,23.12456892
ENSG00000261211.2,lncRNA*3927,12.35674508,14.27893483,14.95859039,20.5777862,13.04997105,13.05785625,23.76065405,19.71295082,7.665351532,18.78871225
ENSG00000124782.21,RREB1,2282.56541,2125.27666,2363.457282,2406.457776,3020.475118,3092.535621,3285.080142,2861.194005,2560.227412,2208.396332
ENSG00000124783.14,SSR1,3407.715698,3161.356171,3234.795173,3763.448455,3779.746161,3168.70645,3782.017249,3461.030937,3362.534205,3988.988139
ENSG00000220472.1,processed_pseudogene*1097,12.35674508,11.99430525,9.349118997,9.145682757,16.60905407,17.410475,13.5775166,10.56050937,6.387792943,13.00757002
ENSG00000124784.9,RIOK1,454.4536245,474.0606363,469.3257736,509.8718137,545.7260622,508.168239,452.8101787,459.0301406,473.9742364,667.7219276
ENSG00000261189.3,DSP-AS1,53.54589534,38.26754534,52.35506638,64.0197793,77.11346531,69.64189999,99.11587119,104.1970258,53.65746072,91.05299012
ENSG00000096696.16,DSP,22108.96289,16681.22282,25210.83429,30120.16295,28091.84223,25463.90784,31446.20733,34283.63762,18718.78844,34805.3668
ENSG00000168566.13,SNRNP48,498.3887181,540.8860513,577.775554,580.7508551,576.5714483,566.9285921,476.5708327,466.7745141,475.251795,500.0688029
ENSG00000153162.9,BMP6,14.41620259,18.27703658,5.609471398,6.859262068,10.67724904,10.88154687,27.1550332,28.86539228,22.9960546,5.78114223
ENSG00000239264.9,TXNDC5,229.2862698,279.2959652,200.0711465,256.0791172,201.6813708,188.2507609,226.0656514,257.6764286,229.960546,358.4308183
ENSG00000188428.20,BLOC1S5,191.5295487,166.7779588,209.4202655,155.4766069,202.8677318,215.4546281,171.755585,195.7214403,189.0786711,174.8795525
ENSG00000124802.12,EEF1E1,83.06478635,57.6868967,50.48524258,90.31361723,72.36802129,68.5537453,65.85095552,48.5783431,106.0373629,65.03785009
ENSG00000124786.13,SLC35B3,957.6477435,1068.635482,783.4561719,987.7337378,1093.824846,1153.443969,949.0684105,941.2934018,1168.966109,760.2202032
ENSG00000285219.4,HULC,50.79995199,54.25995234,29.91718079,42.29878275,61.69077225,62.02481718,41.41142564,30.27346019,39.60431625,40.46799561
ENSG00000137203.15,TFAP2A,3351.423859,2912.902705,3421.777553,3506.226127,3186.565659,3455.979287,2645.57911,2397.939661,2871.951707,3056.778954
ENSG00000285278.1,TFAP2A-AS2,6.864858376,14.85009222,11.2189428,13.71852414,3.559083014,5.440773437,8.825385791,11.96857729,14.05314447,11.56228446
ENSG00000229950.1,TFAP2A-AS1,32.95132021,18.84819397,24.30770939,10.2888931,27.28630311,25.02755781,12.89864077,18.30488291,29.38384754,17.34342669
ENSG00000111846.20,GCNT2,934.307225,640.2674377,833.9414145,719.0793068,590.8077804,433.0855656,610.3093713,551.9626231,765.2575946,1130.213306
ENSG00000237685.1,lncRNA*3944,30.20537686,32.55597141,9.349118997,3.429631034,20.16813708,11.96970156,10.18313745,2.816135832,38.32675766,15.89814113
ENSG00000111845.5,PAK1IP1,455.1401104,414.6602674,458.1068308,497.2964999,482.8489289,451.5841953,507.1202451,504.0883139,578.7340406,491.3970895
ENSG00000111843.14,TMEM14C,1975.706241,2020.754857,2167.125783,1701.096993,1824.623225,1963.031056,2036.62749,2401.459831,1731.091888,2052.305492
ENSG00000137210.14,TMEM14B,741.4047047,727.0833614,688.0951582,617.3335861,680.9712167,522.3142499,822.1186303,602.653068,694.9918722,760.2202032
ENSG00000111837.12,MAK,39.81617858,205.0455041,1.869823799,13.71852414,1.186361005,7.617082812,12.89864077,10.56050937,116.2578316,13.00757002
ENSG00000224531.6,SMIM13,505.2535765,542.5995234,454.3671832,553.3138068,480.4762069,454.8486593,624.5657637,557.5948947,503.3580839,528.974514
ENSG00000111859.17,NEDD9,1456.722947,787.6260451,961.0894329,1207.230124,143.5496816,140.3719547,943.6374038,1167.992336,316.83453,2403.509882
ENSG00000205269.6,TMEM170B,54.23238117,66.2542576,41.13612359,44.58520344,18.98177608,9.793392186,53.63119058,39.42590165,65.15548802,43.35856672
ENSG00000111863.13,ADTRP,73.45398463,17.13472179,35.52665219,62.87656896,7.118166029,14.14601094,28.51278486,14.08067916,30.66140613,80.93599122
ENSG00000095951.17,HIVEP1,494.9562889,346.6925376,549.728197,673.350893,425.9036007,348.2095,642.2165353,580.1239814,318.1120886,536.2009418
ENSG00000078401.7,EDN1,1379.836534,648.2636412,766.6277577,594.4693792,163.7178187,100.1102312,513.2301276,537.1779099,651.5548802,1157.673732
ENSG00000212802.4,RPL15P3,213.4970955,220.4667537,237.4676225,206.9210724,219.4767859,299.242539,213.1670107,225.9949005,185.2459954,161.8719824
ENSG00000215022.8,lncRNA*3957,13.72971675,15.42124961,20.56806179,29.72346896,11.86361005,13.05785625,7.467634131,5.632271664,11.4980273,10.1169989
ENSG00000145979.18,TBC1D7,458.5725395,326.7020288,415.1008835,396.6939896,341.6719694,319.9174781,435.8382829,426.6445785,404.9860726,609.9105053
ENSG00000145990.11,GFOD1,1035.907129,867.0169227,1295.787893,1499.891972,1000.102327,1083.802069,764.4141847,726.5630446,786.9760906,1533.447977
ENSG00000124523.17,SIRT5,737.2857896,735.6507223,654.4383298,675.6373137,639.4485816,606.1021609,512.5512517,473.8148537,707.7674581,787.6806288
ENSG00000261071.2,lncRNA*3960,18.53511762,17.70587919,3.739647599,11.43210345,13.04997105,25.02755781,16.97189575,11.26454333,25.55117177,15.89814113
ENSG00000225921.7,NOL7,1274.117715,1611.806163,1976.403756,1802.842714,1103.315734,1489.683767,1655.77815,1839.640732,1363.155014,1745.904953
ENSG00000010017.13,RANBP9,1676.398416,2074.443652,1759.504195,1863.432862,2185.276971,2038.113729,1938.190495,2012.833086,2267.666495,1692.429388
ENSG00000050393.12,MCUR1,771.6100815,692.2427604,807.7638813,804.8200826,797.2345952,668.126978,820.7608786,757.5405388,798.4741179,677.8389265
ENSG00000112149.10,CD83,32.95132021,20.56166615,13.0887666,109.7481931,15.42269306,25.02755781,29.87053652,16.19278103,28.10628895,79.49070566
ENSG00000008083.14,JARID2,1640.701152,1469.016815,1935.267632,2144.662607,2144.940697,2240.510501,2309.535574,2150.823742,1410.424682,2461.321304
ENSG00000047579.20,DTNBP1,259.4916466,289.5767983,274.8640985,258.3655379,344.0446914,385.2067593,363.8774449,423.8284427,286.1731239,293.3929682
ENSG00000007944.15,MYLIP,803.18843,1133.747425,426.3198263,492.7236585,1514.983003,1292.727769,1022.387,911.7239756,914.7319495,472.6083773
ENSG00000137198.10,GMPR,38.44320691,90.8140255,20.56806179,35.43952068,9.490888038,21.76309375,3.394379151,28.16135832,11.4980273,102.6152746
ENSG00000124788.19,ATXN1,856.0478395,830.4628496,910.6041903,978.588055,969.2569409,1029.394334,1078.733694,968.7507262,930.0626525,754.439061
ENSG00000229931.3,ATXN1-AS1,48.05400863,35.98291576,29.91718079,25.15062758,32.03174713,46.79065156,23.08177822,32.38556207,52.37990213,41.91328117
ENSG00000272341.1,lncRNA*3977,52.8594095,30.27134183,37.39647599,42.29878275,24.9135811,47.87880624,28.51278486,25.34522249,31.93896472,39.02271005
ENSG00000230873.9,STMND1,100.9134181,273.5843913,0,0,3.559083014,7.617082812,8.825385791,7.04033958,212.0747257,7.226427787
ENSG00000112186.13,CAP2,135.9241959,117.0872656,78.53259957,107.4617724,64.06349426,71.81820937,90.2904854,102.0849239,107.3149214,180.6606947
ENSG00000137414.7,FAM8A1,894.4910464,1088.625991,789.0656433,818.5386068,1051.11585,815.0278608,807.183362,771.621218,1071.871656,885.9600467
ENSG00000124789.12,NUP153,1064.053048,1180.011174,1200.426879,1393.57341,1622.941854,1237.23188,1407.988472,1222.202951,1168.966109,1121.541593
ENSG00000272269.2,NUP153-AS1,10.29728756,7.996203503,14.95859039,17.14815517,16.60905407,19.58678437,19.68739907,16.19278103,17.88582024,13.00757002
ENSG00000137177.20,KIF13A,1779.371291,1478.155333,1621.137234,1901.158803,1446.174065,1173.030753,1444.647766,1469.31887,1481.967963,2276.324753
ENSG00000187566.6,NHLRC1,102.2863898,81.67550721,87.88171857,86.88398619,83.04527033,76.17082812,82.14397544,100.676856,117.5353902,85.27184789
ENSG00000137364.5,TPMT,919.2045366,944.1231708,757.2786387,701.9311516,860.1117284,836.7909546,1030.53351,1039.154122,928.7850939,946.6620402
ENSG00000165097.16,KDM1B,829.9613777,789.9106746,703.0537486,677.9237344,825.7072593,557.1351999,866.2455592,686.433109,852.1315786,745.7673477
ENSG00000124795.17,DEK,1738.182141,2392.007162,2466.297591,2592.801062,2869.80727,2969.574142,2496.226427,2606.333712,2368.593623,1706.882243
ENSG00000137393.10,RNF144B,3326.710369,2545.648501,2488.735477,2270.415744,2685.921315,2028.320337,3535.585323,3192.089966,2661.15454,3595.870467
ENSG00000228412.9,LNC-LBCS,25.39997599,46.83490623,11.2189428,6.859262068,20.16813708,14.14601094,39.37479815,18.30488291,47.26966778,18.78871225
ENSG00000172201.12,ID4,1141.625948,1443.88589,697.4442772,699.6447309,1785.473312,1543.003347,2010.830209,1826.264087,1356.767221,739.9862054
ENSG00000172197.11,MBOAT1,2031.311594,2497.100123,2284.924683,1878.294596,2633.721431,2480.992687,2196.842186,1974.815252,2265.111378,1716.999242
ENSG00000112242.16,E2F3,457.8860537,290.7191131,523.5506638,591.0397482,244.390367,264.421589,322.4660193,345.6806734,433.0923615,735.6503488
ENSG00000145996.11,CDKAL1,443.4698511,423.2276283,416.9707073,459.5705586,462.6807919,355.8265828,390.3536023,326.6717565,476.5293536,433.5856672
ENSG00000124766.7,SOX4,11767.05374,10402.4896,12301.57078,13719.66735,5408.619821,7587.702635,9691.631351,11476.45755,9861.474746,12199.65539
ENSG00000272168.10,CASC15,17.16214594,6.282731324,11.2189428,21.72099655,0,1.088154687,35.980419,49.98641102,3.832675766,43.35856672
ENSG00000124532.15,MRS2,996.7774363,1041.791085,1065.799566,915.7114861,1021.456825,948.8708874,997.2685944,1024.369409,987.552789,890.2959034
ENSG00000112293.15,GPLD1,56.29183869,70.25235935,67.31365678,70.87904137,36.77719115,51.14327031,52.95231475,86.59617683,113.7027144,56.36613674
ENSG00000112294.14,ALDH5A1,894.4910464,826.4647478,1041.491856,740.8003033,697.5802708,574.5456749,837.0538985,812.4551875,1294.16685,625.8086464
ENSG00000137261.15,KIAA0319,18.53511762,41.6944897,1.869823799,1.143210345,4.745444019,3.264464062,8.825385791,7.04033958,37.04919907,11.56228446
ENSG00000111802.14,TDP2,1115.539486,1185.722748,1166.770051,1081.476986,1172.124673,996.7496936,1238.94839,1223.611019,1129.361792,1166.345445
ENSG00000112304.11,ACOT13,807.9938309,736.7930371,835.8112383,595.6125896,753.339238,579.9864484,877.1075725,771.621218,802.3067937,663.3860709
ENSG00000272345.1,lncRNA*4004,22.65403264,21.13282354,35.52665219,22.86420689,20.16813708,15.23416562,21.04515073,19.00891687,29.38384754,27.46042559
ENSG00000112308.14,C6orf62,4760.092798,3899.86268,4814.796283,4593.419165,3677.719115,3096.88824,4190.021623,3908.092501,4232.551604,5403.922699
ENSG00000112312.10,GMNN,878.7018722,1126.893537,1189.207936,1236.953593,389.1264096,523.4024046,385.6014715,566.7473362,760.1473602,1873.090083
ENSG00000111913.20,RIPOR2,86.49721554,226.1783277,3.739647599,14.86173448,7.118166029,13.05785625,28.51278486,68.29129393,120.0905073,44.80385228
ENSG00000214975.4,PPIAP29,28.83240518,27.41555487,31.78700459,27.43704827,32.03174713,26.1157125,34.62266734,35.90573186,34.49408189,53.47556563
ENSG00000168405.18,CMAHP,691.9777243,1101.762611,99.10066137,176.0543931,175.5814287,365.619975,91.64823706,123.2059426,1140.85982,257.2608292
ENSG00000079691.19,CARMIL1,1744.360513,1859.117315,2546.700015,2837.448075,2246.967743,1997.852006,1803.094205,1768.533302,2015.987453,2247.419042
ENSG00000112343.11,TRIM38,2074.560201,2088.151429,2655.149795,2493.341762,1786.659673,1687.72792,2073.286785,2090.980855,2049.203976,2225.739759
ENSG00000272462.4,LINC02980,52.8594095,49.11953581,33.65682839,22.86420689,20.16813708,11.96970156,21.72402656,27.45732436,48.54722637,39.02271005
ENSG00000187837.4,H1-2,643.2372299,679.6772978,422.5801787,245.7902241,963.3251359,979.3392186,541.7429124,554.0747249,767.8127118,709.6352087
ENSG00000180596.9,H2BC4,235.4646423,139.3624039,136.4971374,165.7655,103.2134074,136.0193359,116.7666428,111.2373654,164.8050579,508.7405162
ENSG00000010704.19,HFE,322.6483437,392.3851291,385.1837027,297.2346896,390.3127706,466.8183609,344.8689217,297.8063642,461.1986505,193.6682647
ENSG00000197061.5,H4C3,9.610801727,15.42124961,13.0887666,4.572841379,10.67724904,22.85124843,12.21976494,11.26454333,7.665351532,7.226427787
ENSG00000180573.10,H2AC6,2906.581037,1466.732185,1869.823799,1643.936476,2751.17117,1688.816075,2156.109636,1644.623326,3000.985125,2919.476826
ENSG00000158373.9,H2BC5,1115.539486,817.8973869,949.8704901,864.2670206,940.7842768,635.4823374,992.5164636,796.9664404,1112.753531,1065.175456
ENSG00000274290.3,H2BC6,167.5025444,75.39277589,93.49118997,105.1753517,149.4814866,56.58404374,155.4625651,88.00424475,126.4783003,125.7398435
ENSG00000282988.2,protein_coding*146,43.93509361,10.28083308,28.04735699,37.72594137,21.35449809,21.76309375,27.83390903,26.7532904,57.49013649,67.9284212
