"ENSEMBL","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000184254.17","ALDH1A3",63194.311671836,-0.120329108088455,0.256478851466329,-0.469158012056415,0.638956695372424,0.999090242992625
"ENSG00000106538.10","RARRES2",24.7829465975418,-0.349380078997137,0.745040839445444,-0.468940842568027,0.63911192151909,0.999090242992625
"ENSG00000119280.17","C1orf198",1015.90251216422,0.0526328935639805,0.112250627321911,0.468887299961722,0.6391501945755,0.999090242992625
"ENSG00000188266.14","HYKK",118.20851682688,-0.0975843140746745,0.208123246000128,-0.468877532664537,0.639157176489357,0.999090242992625
"ENSG00000125629.16","INSIG2",646.259891667259,0.0550293942966089,0.11736550950512,0.468871941413147,0.639161173273255,0.999090242992625
"ENSG00000211459.2","MT-RNR1",77720.4525365901,0.0602719690222655,0.128558840413287,0.468827883236227,0.639192667665009,0.999090242992625
"ENSG00000113971.21","NPHP3",126.490612109205,0.0861267090607244,0.183710341515927,0.468817968275658,0.639199755330118,0.999090242992625
"ENSG00000156675.16","RAB11FIP1",13614.1095885658,0.0885020109086267,0.188813370718534,0.468727455962627,0.639264459174371,0.999090242992625
"ENSG00000101557.15","USP14",2035.74503465552,0.0816975299458846,0.174300294484201,0.46871710795239,0.639271856752095,0.999090242992625
"ENSG00000207425.1","Y_RNA*587",20.6502626771019,-0.278021913066059,0.593257278131563,-0.468636329151623,0.639329605073261,0.999090242992625
"ENSG00000182685.8","BRICD5",61.7915350204714,0.158289349212439,0.337789225153306,0.468603902746155,0.639352787147438,0.999090242992625
"ENSG00000266472.6","MRPS21",1451.69992513447,-0.0568683956343265,0.121441048432018,-0.468279847453403,0.639584477989724,0.999090242992625
"ENSG00000233954.7","UQCRHL",117.138181947738,0.13036749526069,0.278422559423806,0.468236106766942,0.639615754101057,0.999090242992625
"ENSG00000135968.22","GCC2",1755.42723598063,-0.0457402197044416,0.097710185521745,-0.468121306496366,0.639697843331936,0.999090242992625
"ENSG00000123472.13","ATPAF1",1097.51616948856,0.0567032337598709,0.121132126098442,0.468110612652741,0.639705490310305,0.999090242992625
"ENSG00000066185.13","ZMYND12",34.9938730713396,0.327025265172098,0.69876444834681,0.468005013629126,0.639781004358966,0.999090242992625
"ENSG00000204581.3","ACOXL-AS1",11.540429528487,0.291366339462605,0.622652733724982,0.467943564175049,0.639824948690112,NA
"ENSG00000165816.13","VWA2",376.169840516383,0.0647236439367515,0.138321274407905,0.467922553589865,0.639839974273998,0.999090242992625
"ENSG00000141458.13","NPC1",2628.02717721104,-0.0607188373685853,0.129777004279068,-0.467870542288198,0.639877170454904,0.999090242992625
"ENSG00000186205.14","MTARC1",77.9520319154808,0.154663975774108,0.330709674252286,0.467672970631397,0.640018473208318,0.999090242992625
"ENSG00000119242.9","CCDC92",954.120459353134,-0.0742199974013509,0.158707785094125,-0.467651900991076,0.640033542932762,0.999090242992625
"ENSG00000132854.19","KANK4",82.7545297627979,-0.924949153643855,1.97796156655308,-0.467627465206884,0.640051020423927,0.999090242992625
"ENSG00000115255.12","REEP6",623.078204817233,0.12231148175138,0.261574580339397,0.467596972124277,0.640072830627453,0.999090242992625
"ENSG00000165819.12","METTL3",634.099126010519,0.055478188594386,0.118653854777725,0.467563305872477,0.640096910804177,0.999090242992625
"ENSG00000108439.11","PNPO",628.057535601088,0.0568726291429831,0.121643499379872,0.467535293155119,0.640116947513795,0.999090242992625
"ENSG00000171236.10","LRG1",1167.14916594956,-0.129371476445025,0.276728614930586,-0.467503067861182,0.640139997685656,0.999090242992625
"ENSG00000197136.5","PCNX3",2930.09577760098,-0.0424795682943689,0.0908651720304639,-0.467501104605041,0.640141401978607,0.999090242992625
"ENSG00000163596.17","ICA1L",72.368188149363,-0.155218781004748,0.332038983361493,-0.467471558409634,0.640162536164138,0.999090242992625
"ENSG00000153885.15","KCTD15",348.389133957432,0.090263059887974,0.19316600166605,0.467282332861157,0.640297894787184,0.999090242992625
"ENSG00000290687.1","ZNF286B",21.7984949801075,0.22798009165591,0.487912526265511,0.467256074364134,0.640316679211371,0.999090242992625
"ENSG00000198182.13","ZNF607",217.15893819392,0.0723505163756124,0.154856251665548,0.467210820341126,0.640349052921336,0.999090242992625
"ENSG00000278952.1","TEC*381",32.1512395047445,0.202264705207235,0.433027069750898,0.467094829253028,0.64043203346175,0.999090242992625
"ENSG00000111229.16","ARPC3",4422.58438382041,0.0572569449961204,0.122604424672992,0.467005535475858,0.640495917689995,0.999090242992625
"ENSG00000205562.5","FLRT2-AS1",20.6607656837638,0.432400255535841,0.926245292079004,0.466831258667234,0.640620609745389,0.999090242992625
"ENSG00000231663.3","COA6-AS1",22.7066537181242,-0.203642849004413,0.436297120581804,-0.466752677012525,0.640676836884805,0.999090242992625
"ENSG00000236699.9","ARHGEF38",321.159940738688,0.110551052704045,0.236905580415368,0.466646047384006,0.640753136348841,0.999090242992625
"ENSG00000144224.17","UBXN4",5110.05360056479,0.0423043860221351,0.0906710995023041,0.466569681567169,0.640807782695906,0.999090242992625
"ENSG00000158691.15","ZSCAN12",400.22005899925,0.0626298246894621,0.134235087186898,0.466568212543875,0.640808833928222,0.999090242992625
"ENSG00000242262.1","RPL15P7",17.1988471598194,0.214594065930833,0.459997475289378,0.466511399428518,0.640849489917188,0.999090242992625
"ENSG00000169188.5","APEX2",693.852779468941,-0.051349709049686,0.110084125636619,-0.466458799147738,0.640887132123573,0.999090242992625
"ENSG00000213144.2","processed_pseudogene*2448",13.3884288618909,-0.255180617610666,0.547261566002294,-0.46628638563958,0.641010522442753,NA
"ENSG00000278727.1","lncRNA*8285",20.983160088606,0.200867413224392,0.430781427800992,0.466286149451148,0.64101069148136,0.999090242992625
"ENSG00000163882.10","POLR2H",924.147342563591,-0.0514965775953675,0.11044643830671,-0.466258381753891,0.641030564781124,0.999090242992625
"ENSG00000197943.12","PLCG2",14.5374513895835,0.24692001383212,0.529691048648076,0.466158554996033,0.641102012768896,NA
"ENSG00000258875.6","lncRNA*8758",14.1452824199776,0.272290036371759,0.584601709793303,0.465770167637779,0.641380020920908,NA
"ENSG00000102078.16","SLC25A14",148.398648382953,0.0991197782460766,0.212825847390432,0.465731862278176,0.641407442670169,0.999090242992625
"ENSG00000247679.3","lncRNA*3843",47.9622569042979,-0.139834836791322,0.30029798695626,-0.465653593647599,0.641463474542648,0.999090242992625
"ENSG00000104381.14","GDAP1",194.605649060263,-0.0752025543345325,0.16155188299053,-0.465500945841285,0.641572759733801,0.999090242992625
"ENSG00000159055.4","MIS18A",210.296609523013,0.0836593708565348,0.179733138214991,0.465464363930841,0.641598950985867,0.999090242992625
"ENSG00000263001.8","GTF2I",3001.77137196519,-0.0576910187703472,0.123953692650937,-0.465423962259918,0.641627877558948,0.999090242992625
"ENSG00000087263.17","OGFOD1",1000.7578988137,0.0640950417221,0.137729876670532,0.465367742072577,0.641668130694204,0.999090242992625
"ENSG00000090339.9","ICAM1",2141.5746780334,-0.150453554932449,0.323338693809947,-0.465312558666063,0.641707642528164,0.999090242992625
"ENSG00000156482.11","RPL30",11343.6080698534,-0.048092746708939,0.103362782392793,-0.465281076956498,0.64173018418047,0.999090242992625
"ENSG00000167595.16","PROSER3",481.374510056278,0.0646547945663696,0.138964521358502,0.465261161153303,0.64174444453943,0.999090242992625
"ENSG00000085760.15","MTIF2",1241.9461989183,0.0459027012368638,0.0987041849834024,0.46505324211514,0.641893329182597,0.999090242992625
"ENSG00000245910.9","SNHG6",485.416022366976,-0.0570111366496969,0.122603435328906,-0.465004398096627,0.641928307020931,0.999090242992625
"ENSG00000146670.10","CDCA5",60.2779259032649,0.148436750026835,0.319420206112796,0.464706825636505,0.642141419699519,0.999090242992625
"ENSG00000117335.21","CD46",5484.34021283124,0.0603801598483125,0.129931889261903,0.464706241026056,0.642141838409408,0.999090242992625
"ENSG00000109606.13","DHX15",4565.65255206543,0.0496094889973439,0.10675817190501,0.464690319364825,0.642153241870629,0.999090242992625
"ENSG00000111231.9","GPN3",333.715363342938,-0.0638391407030027,0.137421933882669,-0.464548408680588,0.642254885304797,0.999090242992625
"ENSG00000138660.12","AP1AR",728.08652556551,0.0500327783963104,0.107706552610207,0.464528639936888,0.642269045186252,0.999090242992625
"ENSG00000007923.17","DNAJC11",2431.12940749918,-0.0462626810018913,0.0996295250941853,-0.464347099498433,0.642399084368788,0.999090242992625
"ENSG00000162869.16","PPP1R21",416.906527936197,-0.0735762620195834,0.158548116467545,-0.464062668537879,0.64260284707506,0.999090242992625
"ENSG00000066933.17","MYO9A",697.698355204511,-0.0678489790016382,0.146272689740994,-0.463852679005075,0.642753298153338,0.999090242992625
"ENSG00000274015.3","lncRNA*8615",15.2730472126082,0.23463793680297,0.506000775548855,0.463710626823566,0.642855082507606,0.999090242992625
"ENSG00000040487.13","SLC66A1",410.420905834388,-0.0657994436854348,0.141933770907022,-0.463592584519853,0.642939668214868,0.999090242992625
"ENSG00000184863.11","RBM33",1460.26506107623,-0.0463682718610692,0.100037360768372,-0.463509547882127,0.642999172645871,0.999090242992625
"ENSG00000198791.12","CNOT7",2082.86454052459,0.0491557563187836,0.106073364692021,0.463412813023373,0.64306849617229,0.999090242992625
"ENSG00000120688.9","WBP4",577.802612923886,-0.0491770498427875,0.106125662509441,-0.463385091597545,0.643088362872278,0.999090242992625
"ENSG00000110944.9","IL23A",62.7058342238422,0.294719999767062,0.636225473372984,0.463232002020586,0.643198079887511,0.999090242992625
"ENSG00000063761.16","ADCK1",267.280934276906,0.0719647394743575,0.155360382608828,0.46321165194059,0.643212665072106,0.999090242992625
"ENSG00000065183.16","WDR3",1015.92229700415,0.0622732321348183,0.13446069291982,0.463133357284959,0.64326878121977,0.999090242992625
"ENSG00000075188.9","NUP37",313.771028380487,0.0692400721207255,0.149517793719387,0.463089177537453,0.643300447079081,0.999090242992625
"ENSG00000167562.14","ZNF701",266.775707322638,0.0719024912710143,0.155276662292238,0.46306051540244,0.643320991027254,0.999090242992625
"ENSG00000136770.11","DNAJC1",1030.49088161396,-0.0514272587152523,0.111072100853678,-0.463007886949041,0.643358713847548,0.999090242992625
"ENSG00000137513.11","NARS2",375.309464340313,-0.0605039517245761,0.13068611590584,-0.462971535309607,0.643384770372512,0.999090242992625
"ENSG00000164690.8","SHH",17.4301841064061,-0.349992910152358,0.756146867672535,-0.462863664607454,0.643462093693329,0.999090242992625
"ENSG00000224511.2","LINC00365",15.1019768184063,0.299494540776167,0.647178602958711,0.462769534417494,0.643529570765476,0.999090242992625
"ENSG00000137261.15","KIAA0319",13.5729758438605,0.340411447040205,0.735672112704639,0.462721695115925,0.643563865416855,NA
"ENSG00000155957.19","TMBIM4",289.300588558922,0.0883511649815248,0.19095617133832,0.46267771479871,0.643595394340536,0.999090242992625
"ENSG00000169567.13","HINT1",3976.42934303185,0.0553689494458327,0.11967789289628,0.462649768523404,0.643615428999187,0.999090242992625
"ENSG00000170027.7","YWHAG",7688.88867855617,0.0788443060740313,0.170435853646697,0.462603990809767,0.643648247558999,0.999090242992625
"ENSG00000056277.16","ZNF280C",85.5708734268318,0.115203349897163,0.249055795231368,0.462560406555253,0.643679494249048,0.999090242992625
"ENSG00000197586.13","ENTPD6",2608.21547068036,-0.0462477244208521,0.099985946096308,-0.462542249450794,0.643692511737205,0.999090242992625
"ENSG00000166821.9","PEX11A",408.728501759564,0.0738676077335969,0.159735679918492,0.462436493658082,0.643768334081697,0.999090242992625
"ENSG00000100504.17","PYGL",4688.67387786558,-0.103119519618041,0.223132775491759,-0.462144207146521,0.643977910195628,0.999090242992625
"ENSG00000132122.12","SPATA6",209.876276420411,0.151059020494401,0.326901824366147,0.462092925872472,0.644014682961735,0.999090242992625
"ENSG00000198604.11","BAZ1A",3804.32324050034,-0.036325114850248,0.0786239300195605,-0.462010927731682,0.644073483983359,0.999090242992625
"ENSG00000137996.13","RTCA",1287.28804630715,0.070730406587913,0.15312013290854,0.461927541756779,0.644133282507982,0.999090242992625
"ENSG00000101782.15","RIOK3",3896.35259095676,-0.0542650892777665,0.117489843456904,-0.461870470511532,0.644174211297076,0.999090242992625
"ENSG00000151876.13","FBXO4",89.560708940302,-0.128375770184654,0.277975131568319,-0.461824658415901,0.644207066338918,0.999090242992625
"ENSG00000028528.15","SNX1",2783.28135326259,-0.053757791527056,0.116410127805325,-0.461796516682435,0.64422724907903,0.999090242992625
"ENSG00000196455.8","PIK3R4",727.702334707409,-0.0718782725454936,0.155710819986136,-0.461613859280256,0.644358254025913,0.999090242992625
"ENSG00000290033.1","lncRNA*8001",14.2724872688031,0.239824368387111,0.519594211433425,0.461560893308449,0.64439624417381,NA
"ENSG00000187079.20","TEAD1",1565.55058416723,-0.0601491844356765,0.130342441341309,-0.461470445211108,0.644461120738955,0.999090242992625
"ENSG00000141873.11","SLC39A3",388.233980520381,-0.0632060771684896,0.136978935009968,-0.461429176419646,0.644490722896331,0.999090242992625
"ENSG00000047849.22","MAP4",5894.7612133517,-0.0928412526270093,0.201216591159677,-0.461399589824749,0.644511945745972,0.999090242992625
"ENSG00000174106.3","LEMD3",935.259330809405,-0.0549243412316902,0.11906811782077,-0.461285037816473,0.644594118124856,0.999090242992625
"ENSG00000108175.19","ZMIZ1",2622.12195990396,-0.0661578154977008,0.143522220756374,-0.460958694403163,0.64482824009,0.999090242992625
"ENSG00000143882.12","ATP6V1C2",599.360314546895,0.164632804772815,0.357168093980818,0.460939281943972,0.64484216788869,0.999090242992625
"ENSG00000163877.11","SNIP1",557.920463202138,-0.0619215455671133,0.134344165509504,-0.460917266725161,0.644857963232304,0.999090242992625
"ENSG00000158987.22","RAPGEF6",120.92670702917,-0.0858278136017723,0.186256366561341,-0.460804724081774,0.644938712138831,0.999090242992625
"ENSG00000149260.18","CAPN5",1517.02174538954,0.12613367307246,0.273765239002031,0.460736627967307,0.644987572868251,0.999090242992625
"ENSG00000205542.11","TMSB4X",16673.2399178837,0.0581083961038753,0.126121254279152,0.460734365797382,0.644989196060193,0.999090242992625
"ENSG00000272274.4","LINC00551",15.5091197190309,0.285702345159041,0.6201516223788,0.460697569512329,0.645015599015209,0.999090242992625
"ENSG00000139190.17","VAMP1",102.683874742317,0.12161573483784,0.263986067688674,0.460689974674212,0.645021048701757,0.999090242992625
"ENSG00000142700.12","DMRTA2",448.117708217801,-0.425005755082773,0.922635967188158,-0.460642951496924,0.64505479067186,0.999090242992625
"ENSG00000197879.17","MYO1C",5547.54291976277,0.059279814342983,0.12869400175372,0.460626086182525,0.64506689273176,0.999090242992625
"ENSG00000159111.13","MRPL10",836.117176770173,-0.0437570680708197,0.095003090947439,-0.460585730784575,0.645095850975165,0.999090242992625
"ENSG00000134121.10","CHL1",161.779904695829,-0.165386719251409,0.359090278837418,-0.460571418939161,0.645106121004503,0.999090242992625
"ENSG00000287966.3","LARRPM",35.3642221622948,0.186998376767274,0.406026160859481,0.460557458591913,0.645116138867686,0.999090242992625
"ENSG00000185664.15","PMEL",24.4319387398918,-0.196668326826148,0.427227467068135,-0.460336335994012,0.645274823733973,0.999090242992625
"ENSG00000170537.13","TMC7",199.750252653737,-0.214677501193595,0.466589362541621,-0.46009943309508,0.645444850988155,0.999090242992625
"ENSG00000185127.7","C6orf120",1085.62680068978,0.0666142936707858,0.14480246937061,0.46003561928417,0.64549065387963,0.999090242992625
"ENSG00000290644.1","lncRNA*6077",15.1027378098967,-0.288095206147177,0.626454722054665,-0.459881929219519,0.645600971715544,0.999090242992625
"ENSG00000129292.21","PHF20L1",2386.20739565439,-0.0493141786639635,0.107251274223367,-0.459800398839638,0.645659496914281,0.999090242992625
"ENSG00000198034.11","RPS4X",23024.7152924594,0.0546047671042013,0.11876642505212,0.459766024617127,0.645684172523736,0.999090242992625
"ENSG00000184530.9","C6orf58",14.4998518306677,-0.288613818509928,0.627740977668093,-0.459765777251087,0.645684350097392,NA
"ENSG00000228395.3","lncRNA*6210",7.45001445727849,-0.325629555371061,0.708657719509458,-0.459501881382829,0.645873801322379,NA
"ENSG00000139971.15","ARMH4",8.11606357055658,-0.380042250471133,0.827169236920866,-0.459449207620244,0.645911618643454,NA
"ENSG00000229956.11","ZRANB2-DT",9.72212051513813,-0.283656091318626,0.617528695266835,-0.459340745608684,0.645989492225004,NA
"ENSG00000278126.1","lncRNA*7694",9.73465640162912,0.344899298992987,0.750898287617973,0.459315601966665,0.646007545417233,NA
"ENSG00000135709.14","KIAA0513",1320.05013013151,-0.0573206504577878,0.124805588756878,-0.459279516476209,0.646033455245887,0.999090242992625
"ENSG00000069329.19","VPS35",3772.34778173679,-0.061533310083358,0.133980534407193,-0.45927052280853,0.646039912877415,0.999090242992625
"ENSG00000111716.14","LDHB",98.1970420055171,0.106338716350317,0.231538736419879,0.459269658263487,0.646040533639285,0.999090242992625
"ENSG00000112242.16","E2F3",420.88969377905,-0.0984279488798048,0.21437601703609,-0.459136941905374,0.646135829751681,0.999090242992625
"ENSG00000159259.8","CHAF1B",179.467077636289,0.121682396138435,0.265028652188165,0.459129211629703,0.64614138060452,0.999090242992625
"ENSG00000141456.16","PELP1",1002.94322719857,0.066344534128657,0.144510252159315,0.45909915135651,0.646162966070222,0.999090242992625
"ENSG00000131473.17","ACLY",3996.69734490562,-0.0872544588459633,0.190060347543397,-0.459088178958739,0.646170845125251,0.999090242992625
"ENSG00000160188.10","RSPH1",430.307649899662,0.314947607549103,0.686497289645316,0.4587747283195,0.646395944394515,0.999090242992625
"ENSG00000198892.7","SHISA4",102.736236195329,0.0997613701737165,0.217460870810615,0.458755498411473,0.646409755081471,0.999090242992625
"ENSG00000176845.13","METRNL",1138.57427177045,0.113696519360051,0.247970799941127,0.458507692789009,0.646587736976812,0.999090242992625
"ENSG00000100934.15","SEC23A",1377.41465487056,-0.0879030446990546,0.191723734198089,-0.458488069130935,0.646601832177699,0.999090242992625
"ENSG00000169679.15","BUB1",75.898146184379,-0.19845523026715,0.432896985656719,-0.458435232497837,0.646639784088895,0.999090242992625
"ENSG00000273749.5","CYFIP1",4940.51182547605,-0.0462418762359646,0.100882567395627,-0.458373308984292,0.646684264165869,0.999090242992625
"ENSG00000179902.13","CFAP276",130.482959568876,0.504396389601955,1.10058964778358,0.458296505530224,0.646739434358427,0.999090242992625
"ENSG00000242861.1","lncRNA*908",44.622572387253,0.143378163373822,0.312895755143072,0.458229813019555,0.646787343136619,0.999090242992625
"ENSG00000125356.7","NDUFA1",2475.22111085026,0.049744858157324,0.108570828717074,0.458178856559662,0.646823948859153,0.999090242992625
"ENSG00000204520.14","MICA",474.777929892613,-0.0811140593230248,0.177065428286056,-0.458102183515925,0.646879030280303,0.999090242992625
"ENSG00000135698.10","MPHOSPH6",470.791518647347,0.0705250768581528,0.153969235502268,0.458046548247713,0.646918999510197,0.999090242992625
"ENSG00000048140.18","TSPAN17",2034.57782367414,-0.0406888141208167,0.0888484869541765,-0.457957310424452,0.646983111458064,0.999090242992625
"ENSG00000111412.6","SPRING1",2312.10432586949,-0.0506302971130536,0.11057131236157,-0.457897225163537,0.647026280539208,0.999090242992625
"ENSG00000287808.1","DHX9-AS1",8.33626144233035,0.359201777207731,0.784526351002731,0.457858141729239,0.64705436120706,NA
"ENSG00000155621.15","C9orf85",311.658704645479,-0.0628065706939712,0.137175330640313,-0.457856164084315,0.647055782118842,0.999090242992625
"ENSG00000224051.7","CPTP",1040.25803816182,-0.0604109596475664,0.13198082568389,-0.457725274368703,0.64714982751265,0.999090242992625
"ENSG00000109255.11","NMU",66.5912377881407,-0.198313067901455,0.433277518523325,-0.457704495209759,0.64716475803653,0.999090242992625
"ENSG00000122482.22","ZNF644",1675.34879618579,0.0520395814102864,0.113706024155981,0.457667760319357,0.647191153636993,0.999090242992625
"ENSG00000143376.14","SNX27",1322.55174299308,0.0524008222085475,0.114504193601564,0.457632341317425,0.647216604135148,0.999090242992625
"ENSG00000196187.12","TMEM63A",1380.73197466775,-0.0628994625754265,0.137473215643703,-0.457539763516164,0.647283128318109,0.999090242992625
"ENSG00000188158.17","NHS",460.144450019972,-0.0794518118132646,0.173748462640282,-0.457280660823784,0.647469328263737,0.999090242992625
"ENSG00000164951.16","PDP1",1764.98027859576,0.0545574120719246,0.119323451806199,0.457222878202809,0.647510855815804,0.999090242992625
"ENSG00000120265.21","PCMT1",1198.66843008283,0.0608693481915696,0.133169942454426,0.457080231993045,0.64761337832554,0.999090242992625
"ENSG00000258559.2","lncRNA*8678",15.1722497885473,0.271503747803276,0.594006126249233,0.457072302465376,0.647619077622129,0.999090242992625
"ENSG00000198934.5","MAGEE1",19.8691032316192,0.242504413822364,0.531021353878354,0.456675446384999,0.647904341737182,0.999090242992625
"ENSG00000153574.9","RPIA",337.821002769735,-0.0636195654559062,0.139347628617152,-0.456552910783266,0.647992432000382,0.999090242992625
"ENSG00000173349.6","SFT2D3",451.232537797091,0.0601287370165666,0.131763845969946,0.45633714296926,0.648147558437682,0.999090242992625
"ENSG00000187987.10","ZSCAN23",28.0411632933731,0.202372539864524,0.443559675127046,0.456246478687586,0.648212746151381,0.999090242992625
"ENSG00000242193.11","CRYZL2P",173.900558581174,-0.082122734472037,0.180003656553356,-0.456228145830441,0.648225927822685,0.999090242992625
"ENSG00000132768.14","DPH2",627.929719693634,-0.0524850168636106,0.115062217416589,-0.456144667137656,0.6482859519769,0.999090242992625
"ENSG00000109339.24","MAPK10",276.315011164272,0.115724046313631,0.253715220204108,0.456117871921652,0.648305219176434,0.999090242992625
"ENSG00000114450.11","GNB4",228.994320429752,0.164993016863833,0.361768148575316,0.456073917821662,0.648336825045144,0.999090242992625
"ENSG00000174437.18","ATP2A2",17613.6802976533,0.0420437178776898,0.0921924557882868,0.456042932344053,0.648359106008088,0.999090242992625
"ENSG00000189159.16","JPT1",3457.24742556795,-0.110903957153772,0.24324472211121,-0.455935718527398,0.648436203491662,0.999090242992625
"ENSG00000188092.15","GPR89B",85.9381653717167,-0.112074011319147,0.245849371886989,-0.455864542011784,0.648487388624209,0.999090242992625
"ENSG00000143179.16","UCK2",973.08715527031,-0.0451065580136729,0.098977255808099,-0.455726496409713,0.648586666023953,0.999090242992625
"ENSG00000109576.14","AADAT",60.5208702253753,-0.138606786906984,0.304160225751503,-0.455703195789396,0.648603423602728,0.999090242992625
"ENSG00000180329.14","CCDC43",835.406794864369,0.0580622695798564,0.12744610190222,0.455582938302838,0.648689914442516,0.999090242992625
"ENSG00000108061.13","SHOC2",1757.34893763624,0.0423712175195376,0.0930080302666672,0.455565152794369,0.648702706427307,0.999090242992625
"ENSG00000123908.12","AGO2",1214.4473343223,0.0505397282380068,0.111005134513712,0.455291806630476,0.64889931996932,0.999090242992625
"ENSG00000180957.19","PITPNB",1874.27502686879,-0.0672384631638882,0.147735154439116,-0.455128391202234,0.649016873772414,0.999090242992625
"ENSG00000160209.19","PDXK",5667.32145574151,0.0998859570547672,0.219477183667446,0.4551086148714,0.649031100579838,0.999090242992625
"ENSG00000291080.1","ZNF252P",392.65004058509,0.0723709797284386,0.159084736353738,0.454920952111432,0.649166108837121,0.999090242992625
"ENSG00000158321.19","AUTS2",1753.23132151811,-0.0417416385108716,0.0917667749808368,-0.454866573654662,0.649205231915772,0.999090242992625
"ENSG00000130299.17","GTPBP3",563.716583066162,-0.0671774595402002,0.147701513085265,-0.45481903426013,0.649239435361285,0.999090242992625
"ENSG00000204389.10","HSPA1A",1921.39804410462,0.0955773825755903,0.210199791268628,0.454697799644558,0.649326664085068,0.999090242992625
"ENSG00000150779.12","TIMM8B",712.721961035553,0.05078659132843,0.111696200263641,0.454685040391313,0.649335844691446,0.999090242992625
"ENSG00000129515.20","SNX6",2556.69984015005,-0.0615386239088415,0.13535024574238,-0.454662077422242,0.649352367264384,0.999090242992625
"ENSG00000272338.2","lncRNA*5335",18.0185301450976,0.230648382508621,0.507487243091111,0.4544909958795,0.649475471203689,0.999090242992625
"ENSG00000125434.11","SLC25A35",272.264638382598,-0.0695564775493228,0.153049317152053,-0.454471008715571,0.649489853850835,0.999090242992625
"ENSG00000176124.15","DLEU1",37.2406699158074,-0.165582625543197,0.364427829245813,-0.454363284730124,0.64956737365496,0.999090242992625
"ENSG00000279744.1","TEC*854",16.055489515154,-0.291513659598983,0.641946557456751,-0.454108922639752,0.649750431506369,0.999090242992625
"ENSG00000288827.1","lncRNA*11848",31.4430320311811,-0.199107944215999,0.438570817573375,-0.453992687697894,0.649834089843035,0.999090242992625
"ENSG00000100335.15","MIEF1",1400.25366880184,-0.0419116852323018,0.0923231081884668,-0.453967441680408,0.649852260864859,0.999090242992625
"ENSG00000139278.10","GLIPR1",313.439684771081,-0.400426690876261,0.882177904667394,-0.453906959988113,0.649895793890868,0.999090242992625
"ENSG00000186479.5","RGS7BP",20.1343911654355,0.369108729738965,0.813192112598926,0.453901020460356,0.649900069060832,0.999090242992625
"ENSG00000197417.9","SHPK",57.2892309473175,-0.132647889212884,0.292259038174977,-0.453870956536396,0.649921708733236,0.999090242992625
"ENSG00000118513.20","MYB",190.250388761006,0.237900297240862,0.524263962709274,0.453779611345874,0.649987459779616,0.999090242992625
"ENSG00000182810.7","DDX28",274.148690888635,-0.0683928135922138,0.150718805211235,-0.453777572721335,0.649988927230021,0.999090242992625
"ENSG00000266094.8","RASSF5",1237.42405884939,0.0928275420139955,0.204572372935268,0.453763822954573,0.649998824674451,0.999090242992625
"ENSG00000157470.12","FAM81A",34.8719201337885,0.290504186363371,0.640221033113509,0.453756080069094,0.650004398234627,0.999090242992625
"ENSG00000088970.16","KIZ",319.992149147798,-0.0775116202719378,0.17084084186895,-0.453706616193078,0.650040004271723,0.999090242992625
"ENSG00000198876.13","DCAF12",1969.43867322893,0.0635535678219656,0.140080185329442,0.45369420144969,0.650048941016162,0.999090242992625
"ENSG00000152117.18","SMPD4BP",460.469775814464,0.0652087431136905,0.143748781938397,0.453629882871879,0.650095241505803,0.999090242992625
"ENSG00000177302.15","TOP3A",527.072410453629,0.064531020399287,0.142266768022681,0.453591666530298,0.650122752631511,0.999090242992625
"ENSG00000197261.12","C6orf141",122.298166944837,-0.129437277496606,0.285412304433729,-0.453509801385108,0.65018168720093,0.999090242992625
"ENSG00000138629.16","UBL7",702.685264355216,-0.0588585619916213,0.129795184341841,-0.453472617571125,0.650208456483767,0.999090242992625
"ENSG00000132164.10","SLC6A11",38.6663117036919,0.220006843720909,0.485176788873889,0.453457067127123,0.650219651656251,0.999090242992625
"ENSG00000179943.8","FIZ1",399.364985953354,-0.109679896761437,0.241914744674914,-0.453382438134664,0.65027338012373,0.999090242992625
"ENSG00000258537.6","FRMD6-AS2",38.6776724298314,0.21940745977575,0.484126470853327,0.453202774450692,0.650402734822458,0.999090242992625
"ENSG00000290555.1","LINC00680",63.3033236353714,0.169737805810075,0.374551634260018,0.453175985055883,0.650422023618926,0.999090242992625
"ENSG00000073712.15","FERMT2",163.266586976378,-0.1830646605558,0.403965935500631,-0.453168558207588,0.650427371110978,0.999090242992625
"ENSG00000067208.17","EVI5",676.115616951907,-0.0786821198591404,0.173662164742345,-0.453075774886705,0.65049417863371,0.999090242992625
"ENSG00000188739.15","RBM34",19.6380271806516,0.214645701466915,0.473760408492411,0.45306804371846,0.65049974549589,0.999090242992625
"ENSG00000007237.19","GAS7",69.935467933416,0.228839782892014,0.505089342840163,0.453067929735414,0.650499827570036,0.999090242992625
"ENSG00000109610.6","SOD3",68.510493882758,0.285482036405434,0.630296517234786,0.452932911096972,0.650597051491594,0.999090242992625
"ENSG00000266680.1","lncRNA*4174",138.60657242421,-0.110507832599359,0.243992843230201,-0.452914237714331,0.650610498247588,0.999090242992625
"ENSG00000165959.12","CLMN",937.82016465235,0.0944988071468411,0.208663575805116,0.452876391014689,0.650637752112557,0.999090242992625
"ENSG00000171345.13","KRT19",153537.690569326,-0.0504992724200267,0.111522538118739,-0.452816742444111,0.650680706716059,0.999090242992625
